type,geometry,properties
Feature,"{ ""type"": ""Point"",""coordinates"": [ -120.27167,56.42667 ] }","{ ""name"": ""LEPET""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 128.85000,43.92333 ] }","{ ""name"": ""LEPNI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 139.14611,47.90528 ] }","{ ""name"": ""LEPRO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 48.49944,60.90361 ] }","{ ""name"": ""LERTA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 4.15872,50.83316 ] }","{ ""name"": ""LERVO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 3.31806,49.80833 ] }","{ ""name"": ""LESDO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -125.00000,62.22168 ] }","{ ""name"": ""LESIX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 41.23028,37.07222 ] }","{ ""name"": ""LESRI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -84.55083,42.43702 ] }","{ ""name"": ""LESSY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 40.44222,65.11667 ] }","{ ""name"": ""LETBA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 23.40444,52.18806 ] }","{ ""name"": ""LETKI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 13.23571,49.71666 ] }","{ ""name"": ""LETKO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 40.26667,63.86667 ] }","{ ""name"": ""LETLA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 14.42218,50.09203 ] }","{ ""name"": ""LETNA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -71.82008,25.00000 ] }","{ ""name"": ""LETON""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 96.11472,60.67556 ] }","{ ""name"": ""LEVOK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -53.41167,47.40000 ] }","{ ""name"": ""LEXAK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 73.10583,55.63417 ] }","{ ""name"": ""LF""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -0.71476,44.82876 ] }","{ ""name"": ""LFBD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 1.36397,43.62903 ] }","{ ""name"": ""LFBO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 4.53556,45.49306 ] }","{ ""name"": ""LFHG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 6.24947,48.98065 ] }","{ ""name"": ""LFJL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -94.71683,31.16244 ] }","{ ""name"": ""LFK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 3.49715,47.85036 ] }","{ ""name"": ""LFLA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 5.09075,45.72581 ] }","{ ""name"": ""LFLL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 4.94427,45.72717 ] }","{ ""name"": ""LFLY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 5.21328,43.43589 ] }","{ ""name"": ""LFML""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 7.21536,43.65798 ] }","{ ""name"": ""LFMN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 2.43556,48.96431 ] }","{ ""name"": ""LFPB""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 2.52489,49.02472 ] }","{ ""name"": ""LFPG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 3.01361,48.83712 ] }","{ ""name"": ""LFPK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 2.37681,48.71772 ] }","{ ""name"": ""LFPO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 21.29258,37.92071 ] }","{ ""name"": ""LGAD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 23.94447,37.93636 ] }","{ ""name"": ""LGAV""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 25.47851,36.39895 ] }","{ ""name"": ""LGSR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 19.26579,47.43529 ] }","{ ""name"": ""LHBP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 137.45372,34.81950 ] }","{ ""name"": ""LHE29""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 137.83027,34.76111 ] }","{ ""name"": ""LHT06""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 107.19830,-1.47730 ] }","{ ""name"": ""LIANA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -121.83333,36.00000 ] }","{ ""name"": ""LIBBO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 91.99703,14.25142 ] }","{ ""name"": ""LIBDI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 24.37857,47.00822 ] }","{ ""name"": ""LIBDO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 14.18303,42.43126 ] }","{ ""name"": ""LIBP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 0.09333,53.52472 ] }","{ ""name"": ""LIBSO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 13.09704,38.17738 ] }","{ ""name"": ""LICJ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -117.27806,37.43019 ] }","{ ""name"": ""LIDAT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -110.00000,68.25000 ] }","{ ""name"": ""LIDEB""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 142.33333,-9.30000 ] }","{ ""name"": ""LIDIT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -15.94972,33.66750 ] }","{ ""name"": ""LIDRO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 21.09197,56.51856 ] }","{ ""name"": ""LIE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 111.36667,57.86667 ] }","{ ""name"": ""LIKDI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 149.21500,52.14500 ] }","{ ""name"": ""LIKES""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 78.68444,76.59583 ] }","{ ""name"": ""LIKUN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 12.68278,55.25306 ] }","{ ""name"": ""LILBI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -161.58314,22.50770 ] }","{ ""name"": ""LILIA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 5.34833,52.47326 ] }","{ ""name"": ""LILSI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -77.12278,-12.00861 ] }","{ ""name"": ""LIM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 27.47000,58.84333 ] }","{ ""name"": ""LIMAK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 8.72811,45.63061 ] }","{ ""name"": ""LIMC""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 8.84187,44.41196 ] }","{ ""name"": ""LIMJ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 9.27280,45.45030 ] }","{ ""name"": ""LIML""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 34.97139,70.90333 ] }","{ ""name"": ""LIMUS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 57.63333,40.78333 ] }","{ ""name"": ""LINDA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -70.75222,-33.92556 ] }","{ ""name"": ""LINER""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 24.54556,34.51194 ] }","{ ""name"": ""LINGI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -79.35478,43.30278 ] }","{ ""name"": ""LINNG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 17.41169,59.72453 ] }","{ ""name"": ""LINSA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 98.91667,23.37500 ] }","{ ""name"": ""LINSO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -126.50000,41.65639 ] }","{ ""name"": ""LINUZ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -83.48591,31.26688 ] }","{ ""name"": ""LINXX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -0.01389,13.93306 ] }","{ ""name"": ""LIPET""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 17.56167,-3.35167 ] }","{ ""name"": ""LIPON""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -68.56667,74.83334 ] }","{ ""name"": ""LIPSI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 12.34969,45.50479 ] }","{ ""name"": ""LIPZ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 12.59492,41.79923 ] }","{ ""name"": ""LIRA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 12.23212,41.79932 ] }","{ ""name"": ""LIRF""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 11.20512,43.80998 ] }","{ ""name"": ""LIRQ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 12.06217,42.43630 ] }","{ ""name"": ""LIRV""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 13.70917,50.89333 ] }","{ ""name"": ""LISBA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 9.69389,54.72083 ] }","{ ""name"": ""LISBU""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -167.02667,70.40500 ] }","{ ""name"": ""LISKI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -2.19917,53.14333 ] }","{ ""name"": ""LISTO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -102.94667,56.13833 ] }","{ ""name"": ""LITGO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -114.65619,42.58771 ] }","{ ""name"": ""LITKE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 23.35000,62.80000 ] }","{ ""name"": ""LITSU""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 134.12167,49.48167 ] }","{ ""name"": ""LITVA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 119.60667,59.11167 ] }","{ ""name"": ""LIVNO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -74.48750,-24.26417 ] }","{ ""name"": ""LIVOR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 11.75604,47.11507 ] }","{ ""name"": ""LIZUM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 125.85167,43.77333 ] }","{ ""name"": ""LJB""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 14.44039,46.23249 ] }","{ ""name"": ""LJLJ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 74.10916,28.17951 ] }","{ ""name"": ""LKA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 14.26296,50.10114 ] }","{ ""name"": ""LKPR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -114.08425,45.02131 ] }","{ ""name"": ""LKT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -120.50711,42.49286 ] }","{ ""name"": ""LKV""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 34.88506,32.01147 ] }","{ ""name"": ""LLBG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 80.88047,26.76220 ] }","{ ""name"": ""LLK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -140.20407,59.51648 ] }","{ ""name"": ""LLMAR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 1.26878,6.18408 ] }","{ ""name"": ""LM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 1.02558,45.81592 ] }","{ ""name"": ""LMG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -109.07158,25.68261 ] }","{ ""name"": ""LMM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -121.72752,42.15315 ] }","{ ""name"": ""LMT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 85.46500,27.65028 ] }","{ ""name"": ""LNC""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -5.63699,50.13626 ] }","{ ""name"": ""LND""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 25.62334,62.42079 ] }","{ ""name"": ""LNE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -96.74200,40.92381 ] }","{ ""name"": ""LNK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 5.71028,50.58583 ] }","{ ""name"": ""LNO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -156.96889,20.76450 ] }","{ ""name"": ""LNY""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -68.87694,-22.50028 ] }","{ ""name"": ""LOA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 11.49805,57.31806 ] }","{ ""name"": ""LOBBI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 88.96111,53.24722 ] }","{ ""name"": ""LOBIR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -105.88333,50.33333 ] }","{ ""name"": ""LOBTO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -105.85869,46.44225 ] }","{ ""name"": ""LOCIP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 145.60794,-16.02356 ] }","{ ""name"": ""LOCKA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 115.80111,-24.64472 ] }","{ ""name"": ""LOCKI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -88.91167,1.41667 ] }","{ ""name"": ""LOGAL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -62.30306,-34.96583 ] }","{ ""name"": ""LOGAM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 1.61194,51.74750 ] }","{ ""name"": ""LOGAN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 21.66028,57.84306 ] }","{ ""name"": ""LOGNA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -66.97167,6.55611 ] }","{ ""name"": ""LOGON""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 89.29667,67.17333 ] }","{ ""name"": ""LOGOS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 50.40778,43.66222 ] }","{ ""name"": ""LOGRA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -140.00000,56.50000 ] }","{ ""name"": ""LOHNE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 9.48639,50.06694 ] }","{ ""name"": ""LOHRE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -4.15392,37.20728 ] }","{ ""name"": ""LOJAS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 168.09000,54.52333 ] }","{ ""name"": ""LOKDI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 27.59833,36.17944 ] }","{ ""name"": ""LOKNA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 9.18278,48.16667 ] }","{ ""name"": ""LOKTA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -70.39727,11.60764 ] }","{ ""name"": ""LOKUR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 134.10000,46.38333 ] }","{ ""name"": ""LOKVO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -96.07654,36.45118 ] }","{ ""name"": ""LOMAC""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 13.24122,49.90934 ] }","{ ""name"": ""LOMKI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 1.88306,43.34417 ] }","{ ""name"": ""LOMRA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -62.62000,57.20333 ] }","{ ""name"": ""LOMTA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -51.11253,-23.33951 ] }","{ ""name"": ""LON""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -56.13483,1.00917 ] }","{ ""name"": ""LONAS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -79.31250,13.38556 ] }","{ ""name"": ""LONET""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 68.38833,34.52601 ] }","{ ""name"": ""LONEX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 96.66639,54.75056 ] }","{ ""name"": ""LONKA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -73.56850,45.61067 ] }","{ ""name"": ""LONNA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -175.54861,52.15181 ] }","{ ""name"": ""LONOK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 39.78722,22.07611 ] }","{ ""name"": ""LONOX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 23.83444,59.08222 ] }","{ ""name"": ""LONSA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 89.32778,63.10389 ] }","{ ""name"": ""LONZA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 22.50028,40.29083 ] }","{ ""name"": ""LOPOS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -63.35000,29.58333 ] }","{ ""name"": ""LOPPS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -64.25000,59.26667 ] }","{ ""name"": ""LOPVI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 15.61667,36.50000 ] }","{ ""name"": ""LORED""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -90.00000,58.78000 ] }","{ ""name"": ""LORMO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -81.40500,48.67333 ] }","{ ""name"": ""LORNE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 37.16250,28.82167 ] }","{ ""name"": ""LOTAD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -5.83665,44.65876 ] }","{ ""name"": ""LOTEE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -96.84794,31.14120 ] }","{ ""name"": ""LOTTA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 126.59545,37.30895 ] }","{ ""name"": ""LOTUS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 44.66700,32.36900 ] }","{ ""name"": ""LOVEK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -46.51717,-9.51800 ] }","{ ""name"": ""LOVIS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 11.34397,47.26023 ] }","{ ""name"": ""LOWI""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 16.56964,48.11007 ] }","{ ""name"": ""LOWW""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 56.02389,26.45722 ] }","{ ""name"": ""LOXAM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -75.72597,42.57487 ] }","{ ""name"": ""LOXXE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -84.11008,37.03314 ] }","{ ""name"": ""LOZ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 54.78333,53.96667 ] }","{ ""name"": ""LP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 102.16033,19.89945 ] }","{ ""name"": ""LPB""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -31.13140,39.45534 ] }","{ ""name"": ""LPFL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -16.77445,32.69770 ] }","{ ""name"": ""LPMA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -8.68122,41.24793 ] }","{ ""name"": ""LPPR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -9.13515,38.77856 ] }","{ ""name"": ""LPPT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 117.08333,40.63333 ] }","{ ""name"": ""LR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 26.10211,44.50319 ] }","{ ""name"": ""LRBS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 23.68617,46.78511 ] }","{ ""name"": ""LRCL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 26.10218,44.57216 ] }","{ ""name"": ""LROP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 86.54000,67.47000 ] }","{ ""name"": ""LS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 6.10617,46.23775 ] }","{ ""name"": ""LSGG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 97.74619,22.98422 ] }","{ ""name"": ""LSO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 95.97139,22.79753 ] }","{ ""name"": ""LSO97""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 7.48926,47.43936 ] }","{ ""name"": ""LSPD""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 6.68682,58.07157 ] }","{ ""name"": ""LST""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 26.42532,39.23130 ] }","{ ""name"": ""LSV""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 8.90776,45.99853 ] }","{ ""name"": ""LSZA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 8.53748,47.45894 ] }","{ ""name"": ""LSZH""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 32.99540,40.12828 ] }","{ ""name"": ""LTAC""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 35.52199,40.82937 ] }","{ ""name"": ""LTAP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 28.81283,40.97914 ] }","{ ""name"": ""LTBA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 166.21178,-22.00511 ] }","{ ""name"": ""LTO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 5.43906,45.48897 ] }","{ ""name"": ""LTP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -95.13272,43.12706 ] }","{ ""name"": ""LTU""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 123.84618,0.07292 ] }","{ ""name"": ""LUANG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 10.66779,53.94074 ] }","{ ""name"": ""LUB""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 36.53319,35.66698 ] }","{ ""name"": ""LUBAM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 38.56972,20.84556 ] }","{ ""name"": ""LUBAP""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 142.97301,44.01910 ] }","{ ""name"": ""LUBEK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -115.50250,56.38222 ] }","{ ""name"": ""LUBIC""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -111.31636,27.77662 ] }","{ ""name"": ""LUCAS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 125.00000,-34.22167 ] }","{ ""name"": ""LUCRE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 8.90889,46.00416 ] }","{ ""name"": ""LUGAN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 51.75000,61.08333 ] }","{ ""name"": ""LUGES""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 147.93528,58.65861 ] }","{ ""name"": ""LUGOR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 44.47333,53.20833 ] }","{ ""name"": ""LUKER""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 32.04778,59.44972 ] }","{ ""name"": ""LUKIR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -30.00000,40.19694 ] }","{ ""name"": ""LUKIT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 85.93333,54.81667 ] }","{ ""name"": ""LUKOT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 116.53825,11.16002 ] }","{ ""name"": ""LULBU""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 94.41344,12.39742 ] }","{ ""name"": ""LULDA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 141.83833,45.75000 ] }","{ ""name"": ""LUMIN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 73.78421,28.57030 ] }","{ ""name"": ""LUN""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -80.45600,47.55550 ] }","{ ""name"": ""LUNGE""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -13.95500,32.99750 ] }","{ ""name"": ""LUPEX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 12.05083,54.99111 ] }","{ ""name"": ""LUPUR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 37.84194,66.76833 ] }","{ ""name"": ""LURAM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 25.97993,48.25967 ] }","{ ""name"": ""LURIK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 14.17444,51.89861 ] }","{ ""name"": ""LUROS""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 28.86361,47.18722 ] }","{ ""name"": ""LUSAV""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 10.11667,46.04306 ] }","{ ""name"": ""LUSIL""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 21.98306,57.68556 ] }","{ ""name"": ""LUSIM""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 72.58333,62.80000 ] }","{ ""name"": ""LUSIR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 106.92611,3.56139 ] }","{ ""name"": ""LUSMO""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 106.54194,69.04917 ] }","{ ""name"": ""LUSOT""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 73.08306,48.48139 ] }","{ ""name"": ""LUTEK""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 7.37056,47.16500 ] }","{ ""name"": ""LUTIX""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 108.30667,38.14667 ] }","{ ""name"": ""LUVES""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 60.53472,-13.34083 ] }","{ ""name"": ""LUXAG""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ -75.68947,41.27281 ] }","{ ""name"": ""LVZ""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 91.00167,29.30167 ] }","{ ""name"": ""LXA""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 32.76858,25.74939 ] }","{ ""name"": ""LXR""}"
Feature,"{ ""type"": ""Point"",""coordinates"": [ 20.30921,44.81843 ] }","{ ""name"": ""LYBE""}"
